Stnno,Year,Month,Day,Rainfall_mm,Wind_mean_24Hr,Humidity,Solar_Radiation_Mjm2
48603,2008,1,1,-33.3,2.5,na,na
48603,2008,1,2,0,2.2,na,na
48603,2008,1,3,0,2.1,na,na
48603,2008,1,4,0,2.2,na,na
48603,2008,1,5,0,2,na,na
48603,2008,1,6,0,1.9,na,na
48603,2008,1,7,0,2,na,na
48603,2008,1,8,0,1.9,na,na
48603,2008,1,9,31.6,1.8,na,na
48603,2008,1,10,0,1.1,na,na
48603,2008,1,11,0,1.2,na,na
48603,2008,1,12,0,1.5,na,na
48603,2008,1,13,0,1.4,na,na
48603,2008,1,14,0,1.3,na,na
48603,2008,1,15,0,1.3,na,na
48603,2008,1,16,1,1.7,na,na
48603,2008,1,17,-33.3,1.5,na,na
48603,2008,1,18,0.2,2.3,na,na
48603,2008,1,19,0,2.5,na,na
48603,2008,1,20,0,2,na,na
48603,2008,1,21,0,2.1,na,na
48603,2008,1,22,0,2.8,na,na
48603,2008,1,23,0,3,na,na
48603,2008,1,24,0,2.5,na,na
48603,2008,1,25,0,2,na,na
48603,2008,1,26,0,2.2,na,na
48603,2008,1,27,0,2.4,na,na
48603,2008,1,28,0,1.8,na,na
48603,2008,1,29,0,1.8,na,na
48603,2008,1,30,0,1.7,na,na
48603,2008,1,31,0,1.8,na,na
48603,2008,2,1,13.2,1.7,na,na
48603,2008,2,2,1.6,1.2,na,na
48603,2008,2,3,15.8,1.8,na,na
48603,2008,2,4,0,2.3,na,na
48603,2008,2,5,0,2.8,na,na
48603,2008,2,6,0,2.8,na,na
48603,2008,2,7,0,2.2,na,na
48603,2008,2,8,0,2.5,na,na
48603,2008,2,9,0,2.7,na,na
48603,2008,2,10,0,2.7,na,na
48603,2008,2,11,0,2.6,na,na
48603,2008,2,12,0,2.4,na,na
48603,2008,2,13,0,2.5,na,na
48603,2008,2,14,0,2.8,na,na
48603,2008,2,15,0,2.5,na,na
48603,2008,2,16,0,2.5,na,na
48603,2008,2,17,0,2.5,na,na
48603,2008,2,18,0,3.3,na,na
48603,2008,2,19,0,2.8,na,na
48603,2008,2,20,0,2.5,na,na
48603,2008,2,21,0,2,na,na
48603,2008,2,22,0,1.7,na,na
48603,2008,2,23,0,1.4,na,na
48603,2008,2,24,-33.3,1.4,na,na
48603,2008,2,25,-33.3,1.5,na,na
48603,2008,2,26,0,1.4,na,na
48603,2008,2,27,0.8,3,na,na
48603,2008,2,28,75.2,1.3,na,na
48603,2008,2,29,6.2,0.8,na,na
48603,2008,3,1,11.2,2,na,na
48603,2008,3,2,0,2.1,na,na
48603,2008,3,3,0,1.7,na,na
48603,2008,3,4,0,1.4,na,na
48603,2008,3,5,0,2.3,na,na
48603,2008,3,6,0,2.7,na,na
48603,2008,3,7,9.2,1.9,na,na
48603,2008,3,8,60.2,1.7,na,na
48603,2008,3,9,0,2,na,na
48603,2008,3,10,0,2.4,na,na
48603,2008,3,11,0.4,2.1,na,na
48603,2008,3,12,0,2.1,na,na
48603,2008,3,13,-33.3,1.4,na,na
48603,2008,3,14,0,2.3,na,na
48603,2008,3,15,0,2.1,na,na
48603,2008,3,16,0,2.2,na,na
48603,2008,3,17,0,2.2,na,na
48603,2008,3,18,43,1.5,na,na
48603,2008,3,19,0.6,1.6,na,na
48603,2008,3,20,0,1.5,na,na
48603,2008,3,21,38,1.7,na,na
48603,2008,3,22,1,1.6,na,na
48603,2008,3,23,1,1.5,na,na
48603,2008,3,24,15.6,1.8,na,na
48603,2008,3,25,28,1.5,na,na
48603,2008,3,26,23.8,2,na,na
48603,2008,3,27,0,1.9,na,na
48603,2008,3,28,0,1.7,na,na
48603,2008,3,29,0.8,1.4,na,na
48603,2008,3,30,0,2,na,na
48603,2008,3,31,0,1.7,na,na
48603,2008,4,1,24.2,1.9,na,na
48603,2008,4,2,1,1.8,na,na
48603,2008,4,3,4,1.9,na,na
48603,2008,4,4,0,1.9,na,na
48603,2008,4,5,2,1.7,na,na
48603,2008,4,6,0,1.9,na,na
48603,2008,4,7,5.4,2,na,na
48603,2008,4,8,3.2,1.5,na,na
48603,2008,4,9,-33.3,1.9,na,na
48603,2008,4,10,4,1.7,na,na
48603,2008,4,11,3.8,1.9,na,na
48603,2008,4,12,25.4,1.3,na,na
48603,2008,4,13,8.2,1.5,na,na
48603,2008,4,14,0,1.6,na,na
48603,2008,4,15,25,1.9,na,na
48603,2008,4,16,3.2,2.2,na,na
48603,2008,4,17,0,2.3,na,na
48603,2008,4,18,13.6,2.2,na,na
48603,2008,4,19,60.2,2.2,na,na
48603,2008,4,20,0,1.7,na,na
48603,2008,4,21,1.4,1.1,na,na
48603,2008,4,22,42.2,1.8,na,na
48603,2008,4,23,0,2.1,na,na
48603,2008,4,24,36.2,1.1,na,na
48603,2008,4,25,0,1.2,na,na
48603,2008,4,26,0,1.6,na,na
48603,2008,4,27,0,2.2,na,na
48603,2008,4,28,1.8,1.5,na,na
48603,2008,4,29,2.6,1.4,na,na
48603,2008,4,30,3.2,1.5,na,na
48603,2008,5,1,0,2.1,na,na
48603,2008,5,2,0,1.5,na,na
48603,2008,5,3,0,1.5,na,na
48603,2008,5,4,0,1.7,na,na
48603,2008,5,5,0.6,1.3,na,na
48603,2008,5,6,3.2,1.5,na,na
48603,2008,5,7,13.8,1.8,na,na
48603,2008,5,8,0.6,1,na,na
48603,2008,5,9,10.6,1.5,na,na
48603,2008,5,10,26,1.5,na,na
48603,2008,5,11,24.8,1.3,na,na
48603,2008,5,12,0,1.6,na,na
48603,2008,5,13,3.8,0.9,na,na
48603,2008,5,14,11.6,0.9,na,na
48603,2008,5,15,0,1.4,na,na
48603,2008,5,16,0,1.4,na,na
48603,2008,5,17,0,1.5,na,na
48603,2008,5,18,0,1.7,na,na
48603,2008,5,19,0,1.5,na,na
48603,2008,5,20,0,1.5,na,na
48603,2008,5,21,0,1.8,na,na
48603,2008,5,22,7.8,1.7,na,na
48603,2008,5,23,1,1.7,na,na
48603,2008,5,24,0,1.9,na,na
48603,2008,5,25,1,1.7,na,na
48603,2008,5,26,0,1.8,na,na
48603,2008,5,27,5.2,1.8,na,na
48603,2008,5,28,117.4,2.1,na,na
48603,2008,5,29,0,2.3,na,na
48603,2008,5,30,7.8,2,na,na
48603,2008,5,31,31.8,1.6,na,na
48603,2008,6,1,0,1.9,na,na
48603,2008,6,2,0,1.9,na,na
48603,2008,6,3,0,1.7,na,na
48603,2008,6,4,64.2,1.7,na,na
48603,2008,6,5,2.2,1.6,na,na
48603,2008,6,6,18.4,1.5,na,na
48603,2008,6,7,0.8,1.7,na,na
48603,2008,6,8,0.4,1.7,na,na
48603,2008,6,9,0.2,1.1,na,na
48603,2008,6,10,27.8,1.3,na,na
48603,2008,6,11,-33.3,1.3,na,na
48603,2008,6,12,0.4,1.7,na,na
48603,2008,6,13,3.4,1,na,na
48603,2008,6,14,0,1.3,na,na
48603,2008,6,15,0,1,na,na
48603,2008,6,16,0,1.4,na,na
48603,2008,6,17,0,1.1,na,na
48603,2008,6,18,49.4,1.5,na,na
48603,2008,6,19,0,1.7,na,na
48603,2008,6,20,0,1.5,na,na
48603,2008,6,21,0,1.9,na,na
48603,2008,6,22,0.2,1.7,na,na
48603,2008,6,23,23.6,1.4,na,na
48603,2008,6,24,5.2,1.3,na,na
48603,2008,6,25,7.4,2,na,na
48603,2008,6,26,0.2,1.5,na,na
48603,2008,6,27,0,1.3,na,na
48603,2008,6,28,0,1.4,na,na
48603,2008,6,29,0,1.4,na,na
48603,2008,6,30,1.4,1.8,na,na
48603,2008,7,1,0,1.4,na,na
48603,2008,7,2,0.6,1.5,na,na
48603,2008,7,3,14.8,2,na,na
48603,2008,7,4,0,1.4,na,na
48603,2008,7,5,0,1.3,na,na
48603,2008,7,6,0,1.5,na,na
48603,2008,7,7,10.2,1.6,na,na
48603,2008,7,8,-33.3,1.5,na,na
48603,2008,7,9,21,1.8,na,na
48603,2008,7,10,7.2,1.5,na,na
48603,2008,7,11,1.2,1.2,na,na
48603,2008,7,12,0,1.6,na,na
48603,2008,7,13,1.2,1.6,na,na
48603,2008,7,14,7.4,1.3,na,na
48603,2008,7,15,0.2,2,na,na
48603,2008,7,16,10.6,1.9,na,na
48603,2008,7,17,30.2,2.1,na,na
48603,2008,7,18,7,1.9,na,na
48603,2008,7,19,4.2,1.6,na,na
48603,2008,7,20,6,2,na,na
48603,2008,7,21,0,1.3,na,na
48603,2008,7,22,0.6,1.6,na,na
48603,2008,7,23,4.4,1.4,na,na
48603,2008,7,24,0,1.4,na,na
48603,2008,7,25,0,1.1,na,na
48603,2008,7,26,7,1.2,na,na
48603,2008,7,27,0,0.7,na,na
48603,2008,7,28,0,1.2,na,na
48603,2008,7,29,0,1.3,na,na
48603,2008,7,30,0,1.6,na,na
48603,2008,7,31,0,1.5,na,na
48603,2008,8,1,0,1.6,na,na
48603,2008,8,2,0,1.6,na,na
48603,2008,8,3,56.2,1.3,na,na
48603,2008,8,4,0,1.6,na,na
48603,2008,8,5,10.6,1.3,na,na
48603,2008,8,6,15.4,1.5,na,na
48603,2008,8,7,1.6,1.2,na,na
48603,2008,8,8,0,1.5,na,na
48603,2008,8,9,0,1.5,na,na
48603,2008,8,10,36.8,1.5,na,na
48603,2008,8,11,0,1.6,na,na
48603,2008,8,12,0,1.5,na,na
48603,2008,8,13,0.2,1.4,na,na
48603,2008,8,14,0,1.5,na,na
48603,2008,8,15,0,1.6,na,na
48603,2008,8,16,7.8,1.5,na,na
48603,2008,8,17,0,1.6,na,na
48603,2008,8,18,0.6,1.8,na,na
48603,2008,8,19,17.4,1.6,na,na
48603,2008,8,20,-33.3,2,na,na
48603,2008,8,21,4.2,1.5,na,na
48603,2008,8,22,19.6,1.9,na,na
48603,2008,8,23,0,1.6,na,na
48603,2008,8,24,2.2,2.1,na,na
48603,2008,8,25,-33.3,1.6,na,na
48603,2008,8,26,6,1.9,na,na
48603,2008,8,27,29.6,2.1,na,na
48603,2008,8,28,1.2,2.1,na,na
48603,2008,8,29,12,1.4,na,na
48603,2008,8,30,3.2,1.7,na,na
48603,2008,8,31,17.6,2.1,na,na
48603,2008,9,1,9.2,1.6,na,na
48603,2008,9,2,18.2,1.6,na,na
48603,2008,9,3,-33.3,1.6,na,na
48603,2008,9,4,11.8,2.1,na,na
48603,2008,9,5,7.6,1.8,na,na
48603,2008,9,6,23.2,2.3,na,na
48603,2008,9,7,1,1.1,na,na
48603,2008,9,8,6.6,2,na,na
48603,2008,9,9,9.8,1.5,na,na
48603,2008,9,10,32,1.5,na,na
48603,2008,9,11,0,1.7,na,na
48603,2008,9,12,0,1.5,na,na
48603,2008,9,13,-33.3,1.5,na,na
48603,2008,9,14,0,1.2,na,na
48603,2008,9,15,2.4,1.6,na,na
48603,2008,9,16,1.8,1.1,na,na
48603,2008,9,17,0,1.2,na,na
48603,2008,9,18,0,1.6,na,na
48603,2008,9,19,3.2,1.3,na,na
48603,2008,9,20,-33.3,1.7,na,na
48603,2008,9,21,6.8,1.8,na,na
48603,2008,9,22,0,2.3,na,na
48603,2008,9,23,0,1.9,na,na
48603,2008,9,24,0,1.9,na,na
48603,2008,9,25,6.4,1.7,na,na
48603,2008,9,26,25.4,2,na,na
48603,2008,9,27,0,2.1,na,na
48603,2008,9,28,8,1.7,na,na
48603,2008,9,29,60.2,1.7,na,na
48603,2008,9,30,21.4,2,na,na
48603,2008,10,1,-33.3,2.2,na,na
48603,2008,10,2,0,1.1,na,na
48603,2008,10,3,0,1.6,na,na
48603,2008,10,4,7,1.4,na,na
48603,2008,10,5,17.4,1.8,na,na
48603,2008,10,6,-33.3,2.6,na,na
48603,2008,10,7,25.6,2.2,na,na
48603,2008,10,8,0.8,1.5,na,na
48603,2008,10,9,0.2,1.3,na,na
48603,2008,10,10,0.2,1.6,na,na
48603,2008,10,11,0.8,1.7,na,na
48603,2008,10,12,14,1.4,na,na
48603,2008,10,13,0.2,1.9,na,na
48603,2008,10,14,36.2,1.7,na,na
48603,2008,10,15,10.6,2.1,na,na
48603,2008,10,16,0.8,2,na,na
48603,2008,10,17,15,2.2,na,na
48603,2008,10,18,29.4,1.7,na,na
48603,2008,10,19,39.4,1.6,na,na
48603,2008,10,20,34.4,1.4,na,na
48603,2008,10,21,11.2,1.4,na,na
48603,2008,10,22,29,1.9,na,na
48603,2008,10,23,29.8,1.8,na,na
48603,2008,10,24,30.6,1.8,na,na
48603,2008,10,25,0.6,2.2,na,na
48603,2008,10,26,0,1.4,na,na
48603,2008,10,27,-33.3,1.8,na,na
48603,2008,10,28,6,1.4,na,na
48603,2008,10,29,29.8,1.5,na,na
48603,2008,10,30,10,1.9,na,na
48603,2008,10,31,3,1.7,na,na
48603,2008,11,1,0.8,1.7,na,na
48603,2008,11,2,0,1.3,na,na
48603,2008,11,3,0,1.3,na,na
48603,2008,11,4,0,1.5,na,na
48603,2008,11,5,6.8,1.4,na,na
48603,2008,11,6,4.2,1.5,na,na
48603,2008,11,7,0,1.1,na,na
48603,2008,11,8,-33.3,1.3,na,na
48603,2008,11,9,11.4,1.6,na,na
48603,2008,11,10,9,1,na,na
48603,2008,11,11,0,1.3,na,na
48603,2008,11,12,0,1.9,na,na
48603,2008,11,13,0,1.5,na,na
48603,2008,11,14,0,1.8,na,na
48603,2008,11,15,0,1.3,na,na
48603,2008,11,16,0,1.3,na,na
48603,2008,11,17,-33.3,1.1,na,na
48603,2008,11,18,3.6,1.5,na,na
48603,2008,11,19,1.4,1.6,na,na
48603,2008,11,20,3.2,0.9,na,na
48603,2008,11,21,-33.3,1.3,na,na
48603,2008,11,22,0,2,na,na
48603,2008,11,23,0.2,1.9,na,na
48603,2008,11,24,4.6,1,na,na
48603,2008,11,25,27.2,1.3,na,na
48603,2008,11,26,0.2,1.5,na,na
48603,2008,11,27,0.2,1.5,na,na
48603,2008,11,28,0,2.1,na,na
48603,2008,11,29,0.2,1.3,na,na
48603,2008,11,30,-33.3,1.8,na,na
48603,2008,12,1,0.4,1.9,na,na
48603,2008,12,2,0,2.2,na,na
48603,2008,12,3,0,1.8,na,na
48603,2008,12,4,0,1.6,na,na
48603,2008,12,5,10.2,1.6,na,na
48603,2008,12,6,1.8,1.3,na,na
48603,2008,12,7,16.4,1.2,na,na
48603,2008,12,8,6.2,1.3,na,na
48603,2008,12,9,0,1.7,na,na
48603,2008,12,10,0,1.4,na,na
48603,2008,12,11,5.8,1.6,na,na
48603,2008,12,12,0,1.2,na,na
48603,2008,12,13,0,1.8,na,na
48603,2008,12,14,-33.3,1.6,na,na
48603,2008,12,15,3.2,1.9,na,na
48603,2008,12,16,0,1.9,na,na
48603,2008,12,17,0,2.1,na,na
48603,2008,12,18,0,2.4,na,na
48603,2008,12,19,0,2.1,na,na
48603,2008,12,20,0,2.5,na,na
48603,2008,12,21,0,2.6,na,na
48603,2008,12,22,0,2.4,na,na
48603,2008,12,23,0.8,2.5,na,na
48603,2008,12,24,0,1.8,na,na
48603,2008,12,25,4.4,1.5,na,na
48603,2008,12,26,0,1.5,na,na
48603,2008,12,27,0,1.6,na,na
48603,2008,12,28,6.2,1.3,na,na
48603,2008,12,29,10.8,0.8,na,na
48603,2008,12,30,0,1.4,na,na
48603,2008,12,31,0.6,1.3,na,na
48603,2009,1,1,-33.3,1.9,na,na
48603,2009,1,2,0,1.9,na,na
48603,2009,1,3,1.4,1,na,na
48603,2009,1,4,0,1.8,na,na
48603,2009,1,5,0,2,na,na
48603,2009,1,6,0,1.7,na,na
48603,2009,1,7,0,2.1,na,na
48603,2009,1,8,0,2,na,na
48603,2009,1,9,0,2.5,na,na
48603,2009,1,10,0,2.3,na,na
48603,2009,1,11,0,1.6,na,na
48603,2009,1,12,0,2.4,na,na
48603,2009,1,13,0,2.9,na,na
48603,2009,1,14,0,3.5,na,na
48603,2009,1,15,0,3.1,na,na
48603,2009,1,16,0,2.6,na,na
48603,2009,1,17,0,2.5,na,na
48603,2009,1,18,0,2.2,na,na
48603,2009,1,19,0,1.9,na,na
48603,2009,1,20,0,1.8,na,na
48603,2009,1,21,0,1.7,na,na
48603,2009,1,22,0,2.2,na,na
48603,2009,1,23,0,2.1,na,na
48603,2009,1,24,0,2.3,na,na
48603,2009,1,25,0,2.7,na,na
48603,2009,1,26,0,2,na,na
48603,2009,1,27,0,2.4,na,na
48603,2009,1,28,0,1.8,na,na
48603,2009,1,29,0,1.8,na,na
48603,2009,1,30,0,1.9,na,na
48603,2009,1,31,0,2.1,na,na
48603,2009,2,1,0,2.3,na,na
48603,2009,2,2,0,2.3,na,na
48603,2009,2,3,0,1.9,na,na
48603,2009,2,4,0,1.6,na,na
48603,2009,2,5,0,1.6,na,na
48603,2009,2,6,0,1.9,na,na
48603,2009,2,7,0,1.7,na,na
48603,2009,2,8,0,2,na,na
48603,2009,2,9,0,2.4,na,na
48603,2009,2,10,0,1.8,na,na
48603,2009,2,11,0,1.8,na,na
48603,2009,2,12,0,1.7,na,na
48603,2009,2,13,0,2,na,na
48603,2009,2,14,0,2,na,na
48603,2009,2,15,0,1.5,na,na
48603,2009,2,16,0.2,1.8,na,na
48603,2009,2,17,0,1.3,na,na
48603,2009,2,18,0,2.1,na,na
48603,2009,2,19,0,2.5,na,na
48603,2009,2,20,20.8,2.2,na,na
48603,2009,2,21,0,1.7,na,na
48603,2009,2,22,0,2.4,na,na
48603,2009,2,23,0,1.5,na,na
48603,2009,2,24,0,1.8,na,na
48603,2009,2,25,5.2,1.6,na,na
48603,2009,2,26,0,1.3,na,na
48603,2009,2,27,31.4,2.2,na,na
48603,2009,2,28,10,1,na,na
48603,2009,3,1,2.6,1.9,na,na
48603,2009,3,2,10.6,1.1,na,na
48603,2009,3,3,2.2,1.5,na,na
48603,2009,3,4,5.4,1.1,na,na
48603,2009,3,5,-33.3,1.6,na,na
48603,2009,3,6,20.6,1.4,na,na
48603,2009,3,7,31.4,1.4,na,na
48603,2009,3,8,8,1.8,na,na
48603,2009,3,9,37.2,1.8,na,na
48603,2009,3,10,0,1.1,na,na
48603,2009,3,11,0,1.7,na,na
48603,2009,3,12,4.8,1.8,na,na
48603,2009,3,13,0,1.3,na,na
48603,2009,3,14,0,2.1,na,na
48603,2009,3,15,-33.3,2.4,na,na
48603,2009,3,16,0,2.3,na,na
48603,2009,3,17,16.4,2.1,na,na
48603,2009,3,18,0.8,1.6,na,na
48603,2009,3,19,0,1.3,na,na
48603,2009,3,20,50.4,1,na,na
48603,2009,3,21,0.6,1.5,na,na
48603,2009,3,22,0,1.3,na,na
48603,2009,3,23,18.6,1.8,na,na
48603,2009,3,24,23.6,1.5,na,na
48603,2009,3,25,65.4,1.3,na,na
48603,2009,3,26,10.6,1.6,na,na
48603,2009,3,27,0.4,1.2,na,na
48603,2009,3,28,12.8,1.4,na,na
48603,2009,3,29,82.6,1.6,na,na
48603,2009,3,30,0,1.5,na,na
48603,2009,3,31,0,1.4,na,na
48603,2009,4,1,0,2.3,na,na
48603,2009,4,2,6,1.9,na,na
48603,2009,4,3,41.8,1.9,na,na
48603,2009,4,4,56,1.3,na,na
48603,2009,4,5,13.2,1.2,na,na
48603,2009,4,6,25,1.7,na,na
48603,2009,4,7,26.6,1.3,na,na
48603,2009,4,8,22.4,1.8,na,na
48603,2009,4,9,100.2,1.5,na,na
48603,2009,4,10,101.8,1.8,na,na
48603,2009,4,11,1.2,1.8,na,na
48603,2009,4,12,1.8,1.3,na,na
48603,2009,4,13,13.8,1.4,na,na
48603,2009,4,14,0.6,1.6,na,na
48603,2009,4,15,0.4,1.6,na,na
48603,2009,4,16,0,1.7,na,na
48603,2009,4,17,0,1.6,na,na
48603,2009,4,18,0,1.7,na,na
48603,2009,4,19,7.6,1.7,na,na
48603,2009,4,20,4.2,2.5,na,na
48603,2009,4,21,6.2,2.2,na,na
48603,2009,4,22,1.8,2.4,na,na
48603,2009,4,23,0.6,2.3,na,na
48603,2009,4,24,0,1.4,na,na
48603,2009,4,25,20.2,2.1,na,na
48603,2009,4,26,0.8,1.8,na,na
48603,2009,4,27,0,2.1,na,na
48603,2009,4,28,0,1.8,na,na
48603,2009,4,29,0,2,na,na
48603,2009,4,30,1.2,2,na,na
48603,2009,5,1,0,1.9,na,na
48603,2009,5,2,22,2.4,na,na
48603,2009,5,3,6.8,2.4,na,na
48603,2009,5,4,9.8,1.5,na,na
48603,2009,5,5,-33.3,2,na,na
48603,2009,5,6,0.2,1.8,na,na
48603,2009,5,7,0.2,1.8,na,na
48603,2009,5,8,2.4,1.5,na,na
48603,2009,5,9,3.8,2,na,na
48603,2009,5,10,6,1.6,na,na
48603,2009,5,11,-33.3,1.4,na,na
48603,2009,5,12,0,1.5,na,na
48603,2009,5,13,14.8,1.4,na,na
48603,2009,5,14,47,1.8,na,na
48603,2009,5,15,0,2.3,na,na
48603,2009,5,16,2.6,1.5,na,na
48603,2009,5,17,3.2,1.2,na,na
48603,2009,5,18,0,1.5,na,na
48603,2009,5,19,0,2,na,na
48603,2009,5,20,0,1.7,na,na
48603,2009,5,21,0.6,1.1,na,na
48603,2009,5,22,0,1.4,na,na
48603,2009,5,23,0,1,na,na
48603,2009,5,24,0,1.3,na,na
48603,2009,5,25,0.8,1.4,na,na
48603,2009,5,26,0,1.1,na,na
48603,2009,5,27,0,1.6,na,na
48603,2009,5,28,11.2,1.5,na,na
48603,2009,5,29,41.4,1.3,na,na
48603,2009,5,30,1.4,1.5,na,na
48603,2009,5,31,0,1.1,na,na
48603,2009,6,1,0,1.4,na,na
48603,2009,6,2,8.6,1.7,na,na
48603,2009,6,3,7.8,1.5,na,na
48603,2009,6,4,0,1.7,na,na
48603,2009,6,5,0,1.6,na,na
48603,2009,6,6,0,1.5,na,na
48603,2009,6,7,0,1.1,na,na
48603,2009,6,8,0,1.6,na,na
48603,2009,6,9,0,1.7,na,na
48603,2009,6,10,0,1.7,na,na
48603,2009,6,11,0,1.3,na,na
48603,2009,6,12,0,1.4,na,na
48603,2009,6,13,0,1.5,na,na
48603,2009,6,14,5.8,1.6,na,na
48603,2009,6,15,23.8,2,na,na
48603,2009,6,16,1.4,1.5,na,na
48603,2009,6,17,0,1.3,na,na
48603,2009,6,18,0,1.4,na,na
48603,2009,6,19,0,0.9,na,na
48603,2009,6,20,1.8,1.4,na,na
48603,2009,6,21,0,1.4,na,na
48603,2009,6,22,1.2,1.6,na,na
48603,2009,6,23,0,1.4,na,na
48603,2009,6,24,0.2,1.6,na,na
48603,2009,6,25,12.4,1.4,na,na
48603,2009,6,26,0,1.7,na,na
48603,2009,6,27,0,1.5,na,na
48603,2009,6,28,1.4,1.5,na,na
48603,2009,6,29,0,1.3,na,na
48603,2009,6,30,17.8,1.1,na,na
48603,2009,7,1,0,1.9,na,na
48603,2009,7,2,0,1.4,na,na
48603,2009,7,3,0,1.5,na,na
48603,2009,7,4,8,2.2,na,na
48603,2009,7,5,0,2,na,na
48603,2009,7,6,-33.3,1.6,na,na
48603,2009,7,7,1.6,1.5,na,na
48603,2009,7,8,0,1.4,na,na
48603,2009,7,9,15,1.6,na,na
48603,2009,7,10,8.8,1.7,na,na
48603,2009,7,11,119.6,2.1,na,na
48603,2009,7,12,11.2,1.8,na,na
48603,2009,7,13,0,1.6,na,na
48603,2009,7,14,5,1.3,na,na
