Stnno,Year,Month,Day,Rainfall_mm,Wind_mean_24Hr,Humidity,Solar_Radiation_Mjm2
48603,2013,12,11,7.8,1.2,na,16.42
48603,2013,12,12,0,1.1,na,16.43
48603,2013,12,13,0,1.6,na,21.16
48603,2013,12,14,0,1.8,na,21.37
48603,2013,12,15,52.2,1.4,na,17.81
48603,2013,12,16,-33.3,1.4,na,20.04
48603,2013,12,17,9.2,1.6,na,18.76
48603,2013,12,18,0,2.2,na,17.79
48603,2013,12,19,0,2.4,na,17.94
48603,2013,12,20,0,2.1,na,20.42
48603,2013,12,21,0,2.1,na,16.88
48603,2013,12,22,0,2.4,na,19.63
48603,2013,12,23,0,1.9,na,21.97
48603,2013,12,24,0.6,2.1,na,16.4
48603,2013,12,25,0,2,na,16.8
48603,2013,12,26,0,2.1,na,19.76
48603,2013,12,27,0,2.7,na,21.24
48603,2013,12,28,1.4,2.7,na,14.32
48603,2013,12,29,0,3,na,11.7
48603,2013,12,30,0,2.9,na,16.96
48603,2013,12,31,0,2.7,na,20.34
48603,2014,1,1,0,2.8,na,20.41
48603,2014,1,2,0,2.4,na,22.96
48603,2014,1,3,1,1.4,na,14.53
48603,2014,1,4,0,1.3,na,16.42
48603,2014,1,5,0,2.1,na,20.79
48603,2014,1,6,1,2,na,18.85
48603,2014,1,7,0,2,na,21.71
48603,2014,1,8,0,1.8,na,13.98
48603,2014,1,9,6,1.8,na,12.53
48603,2014,1,10,0.2,2.4,na,13.95
48603,2014,1,11,0,2.7,na,13.21
48603,2014,1,12,-33.3,2.8,na,17.84
48603,2014,1,13,0,2.2,na,23.13
48603,2014,1,14,0,2.4,na,21.68
48603,2014,1,15,0,2.3,na,22.39
48603,2014,1,16,0,3,na,21.22
48603,2014,1,17,0,2.8,na,19.48
48603,2014,1,18,0,3.4,na,22.81
48603,2014,1,19,0,3.1,na,23.58
48603,2014,1,20,0,2.4,na,22.74
48603,2014,1,21,0,2.9,na,21.08
48603,2014,1,22,0,2.9,na,22.45
48603,2014,1,23,0,2.4,na,22.76
48603,2014,1,24,0,2.1,na,22.86
48603,2014,1,25,0,1.8,na,24.09
48603,2014,1,26,0,2,na,18.46
48603,2014,1,27,0,2.4,na,23.03
48603,2014,1,28,0,2.8,na,22.5
48603,2014,1,29,0,2.6,na,23.81
48603,2014,1,30,0,2.8,na,25.41
48603,2014,1,31,0,2.3,na,24.52
48603,2014,2,1,0,2,na,22.29
48603,2014,2,2,0,1.7,na,23.99
48603,2014,2,3,0,1.5,na,24.41
48603,2014,2,4,0,1.5,na,23.73
48603,2014,2,5,0,1.9,na,24.09
48603,2014,2,6,0,1.9,na,22.04
48603,2014,2,7,0,1.7,na,21.3
48603,2014,2,8,0,1.5,na,20.92
48603,2014,2,9,0,1.8,na,23.99
48603,2014,2,10,0,1.6,na,25.27
48603,2014,2,11,0,1.9,na,23.39
48603,2014,2,12,0,1.9,na,24.71
48603,2014,2,13,0,1.8,na,23.47
48603,2014,2,14,0,2.2,na,23.97
48603,2014,2,15,0,2.2,na,24.81
48603,2014,2,16,0,1.8,na,20.62
48603,2014,2,17,0,1.9,na,23.78
48603,2014,2,18,0,1.9,na,24.48
48603,2014,2,19,0,1.5,na,22.28
48603,2014,2,20,0,2.2,na,22.19
48603,2014,2,21,0,2.4,na,23.72
48603,2014,2,22,0,2.9,na,24.39
48603,2014,2,23,0,2.5,na,22.81
48603,2014,2,24,0,2.2,na,25.77
48603,2014,2,25,0,2.5,na,25.88
48603,2014,2,26,0,2.3,na,27.08
48603,2014,2,27,0,2.7,na,26.45
48603,2014,2,28,0,2.2,na,26.82
48603,2014,3,1,0,1.7,na,19.69
48603,2014,3,2,0,1.9,na,25.08
48603,2014,3,3,0,1.9,na,23.46
48603,2014,3,4,0,2,na,25.63
48603,2014,3,5,0,2.7,na,25.87
48603,2014,3,6,0,2.5,na,27.35
48603,2014,3,7,0,1.9,na,26.41
48603,2014,3,8,0,2,na,25.35
48603,2014,3,9,0,2.9,na,26.65
48603,2014,3,10,0,3,na,26.8
48603,2014,3,11,0,3.4,na,26.36
48603,2014,3,12,0,2.5,na,26.81
48603,2014,3,13,0,1.9,na,20.42
48603,2014,3,14,0,2.8,na,24.62
48603,2014,3,15,16.6,2.2,na,12.92
48603,2014,3,16,1.8,2.1,na,13.74
48603,2014,3,17,-33.3,2.3,na,20.39
48603,2014,3,18,0,2.2,na,25.16
48603,2014,3,19,0,1.7,na,26.15
48603,2014,3,20,0,1.5,na,22.73
48603,2014,3,21,0,1.7,na,22.32
48603,2014,3,22,0,2.4,na,24.6
48603,2014,3,23,0,3.3,na,24.65
48603,2014,3,24,0,3.1,na,23.28
48603,2014,3,25,0,2.5,na,24.5
48603,2014,3,26,0,1.8,na,26.03
48603,2014,3,27,0,2.3,na,26.57
48603,2014,3,28,0,1.9,na,24.43
48603,2014,3,29,33.4,2.5,na,23.89
48603,2014,3,30,0,1.5,na,26.06
48603,2014,3,31,1,1.2,na,11.59
48603,2014,4,1,0,1.5,na,17.34
48603,2014,4,2,8.8,2,na,19.23
48603,2014,4,3,9,1.9,na,14.77
48603,2014,4,4,6.8,2.1,na,20.35
48603,2014,4,5,2.4,-1.1,na,-1.11
48603,2014,4,6,0,1.3,na,22.33
48603,2014,4,7,11.4,1.3,na,18.22
48603,2014,4,8,0,1.6,na,22.31
48603,2014,4,9,-33.3,1.4,na,17.97
48603,2014,4,10,0,1.7,na,19.45
48603,2014,4,11,1,1,na,17.07
48603,2014,4,12,0,1.7,na,20.95
48603,2014,4,13,3.2,1.4,na,19.34
48603,2014,4,14,5.2,0.9,na,20.55
48603,2014,4,15,0,1.3,na,24.77
48603,2014,4,16,-33.3,1.8,na,19.99
48603,2014,4,17,7,2,na,22.46
48603,2014,4,18,0,2.1,na,23.25
48603,2014,4,19,0.2,1.7,na,20.95
48603,2014,4,20,2.4,1.9,na,20.28
48603,2014,4,21,7.8,1.9,na,26.39
48603,2014,4,22,3,1.6,na,20.16
48603,2014,4,23,0,1.7,na,24
48603,2014,4,24,0,2.3,na,22.5
48603,2014,4,25,-33.3,1.7,na,15.65
48603,2014,4,26,30.6,2,na,23.53
48603,2014,4,27,0,2.1,na,23.12
48603,2014,4,28,1.2,2.2,na,23.34
48603,2014,4,29,24.6,1.8,na,20.79
48603,2014,4,30,0.4,1.6,na,22.37
48603,2014,5,1,0,1.8,na,25.01
48603,2014,5,2,0,2,na,17.76
48603,2014,5,3,-33.3,1.6,na,19.85
48603,2014,5,4,1,2,na,25.48
48603,2014,5,5,42.2,1.4,na,19.37
48603,2014,5,6,0,1.8,na,-1.11
48603,2014,5,7,36.8,1.7,na,18.1
48603,2014,5,8,2.4,1.8,na,21.49
48603,2014,5,9,4.6,1.6,na,21.52
48603,2014,5,10,0.2,2,na,21.34
48603,2014,5,11,0,1.6,na,25.66
48603,2014,5,12,30.4,2.4,na,21.81
48603,2014,5,13,6.8,2,na,24.91
48603,2014,5,14,15.4,2.2,na,21.36
48603,2014,5,15,11.4,2.1,na,21.29
48603,2014,5,16,0.6,2,na,20.04
48603,2014,5,17,0,1.5,na,16.62
48603,2014,5,18,2.8,1.5,na,8.01
48603,2014,5,19,0,1.8,na,21.11
48603,2014,5,20,0,2.2,na,24.35
48603,2014,5,21,0,1.8,na,22.62
48603,2014,5,22,0,2,na,26.31
48603,2014,5,23,0,1.4,na,18.99
48603,2014,5,24,1.4,1.5,na,15.71
48603,2014,5,25,2.6,1.5,na,17.33
48603,2014,5,26,0.2,1.4,na,17.36
48603,2014,5,27,0,1.8,na,16.05
48603,2014,5,28,0.4,1.9,na,22.3
48603,2014,5,29,12.2,1.8,na,14.46
48603,2014,5,30,23.4,2.5,na,15.37
48603,2014,5,31,1.2,2,na,24.63
48603,2014,6,1,14.2,2,na,20.32
48603,2014,6,2,1.4,1.8,na,21.72
48603,2014,6,3,19.4,2.1,na,19.38
48603,2014,6,4,15,2.4,na,15.91
48603,2014,6,5,0,2.1,na,22.89
48603,2014,6,6,0,1.3,na,18.29
48603,2014,6,7,0,1.5,na,22.18
48603,2014,6,8,0,1.4,na,23.39
48603,2014,6,9,0,1.8,na,20.41
48603,2014,6,10,0,1.5,na,21.33
48603,2014,6,11,25.6,2,na,18.45
48603,2014,6,12,28.2,1.4,na,6.1
48603,2014,6,13,0,1.4,na,19.66
48603,2014,6,14,0,1.2,na,16.81
48603,2014,6,15,0,1.4,na,16.95
48603,2014,6,16,0,1.7,na,17.17
48603,2014,6,17,0,1,na,10.45
48603,2014,6,18,0,1.5,na,23.77
48603,2014,6,19,0,1.3,na,23.41
48603,2014,6,20,0,1.4,na,21.72
48603,2014,6,21,0,1.6,na,20.48
48603,2014,6,22,0,1.3,na,15.67
48603,2014,6,23,2,1.1,na,15.51
48603,2014,6,24,0.6,1.2,na,18.44
48603,2014,6,25,0,1.2,na,18.45
48603,2014,6,26,0,1.1,na,15.06
48603,2014,6,27,0,1.8,na,23.77
48603,2014,6,28,1.6,1.6,na,18.23
48603,2014,6,29,17,1.6,na,8.54
48603,2014,6,30,30.2,1.7,na,11.08
48603,2014,7,1,0.8,1.4,na,19.15
48603,2014,7,2,0,1.2,na,24.09
48603,2014,7,3,0,1.5,na,23.21
48603,2014,7,4,0.2,1.6,na,20.08
48603,2014,7,5,0,1.9,na,20.18
48603,2014,7,6,9.6,1.6,na,21.28
48603,2014,7,7,18.6,2.1,na,18.8
48603,2014,7,8,3.2,2.6,na,23.61
48603,2014,7,9,-33.3,1.4,na,19.78
48603,2014,7,10,0,1,na,14.09
48603,2014,7,11,0,1.5,na,16.1
48603,2014,7,12,0,2.2,na,23.93
48603,2014,7,13,0,1.4,na,22.8
48603,2014,7,14,0,1.1,na,16.42
48603,2014,7,15,3.2,1.4,na,14.08
48603,2014,7,16,-33.3,1.4,na,23.99
48603,2014,7,17,0,1.7,na,26.19
48603,2014,7,18,0,1.6,na,19.09
48603,2014,7,19,0,1.4,na,22.58
48603,2014,7,20,0,1.3,na,18.49
48603,2014,7,21,0,1.3,na,17.03
48603,2014,7,22,5.6,1.4,na,10.34
48603,2014,7,23,0,1.4,na,18.28
48603,2014,7,24,-33.3,1.8,na,16.2
48603,2014,7,25,3.4,1.7,na,19.89
48603,2014,7,26,45,1.5,na,15.8
48603,2014,7,27,0,1.6,na,18.83
48603,2014,7,28,0,1.3,na,22.24
48603,2014,7,29,7.8,1.5,na,13.22
48603,2014,7,30,0,1.7,na,19.76
48603,2014,7,31,5.6,1.5,na,15.94
48603,2014,8,1,0,1.5,na,18.93
48603,2014,8,2,0,1.3,na,21.96
48603,2014,8,3,0,1.7,na,24.08
48603,2014,8,4,1.2,1.4,na,22.98
48603,2014,8,5,-33.3,1.2,na,18.73
48603,2014,8,6,1.6,1.4,na,12.53
48603,2014,8,7,0,1.8,na,19.03
48603,2014,8,8,0,1.5,na,12.4
48603,2014,8,9,1.6,1.4,na,17.51
48603,2014,8,10,15.4,1.9,na,25.44
48603,2014,8,11,0,1.6,na,24.32
48603,2014,8,12,-33.3,2.1,na,25
48603,2014,8,13,0,2.4,na,22.38
48603,2014,8,14,10.2,1.9,na,16.98
48603,2014,8,15,22.8,1.6,na,14.7
48603,2014,8,16,2.2,1.9,na,15.94
48603,2014,8,17,0,1.7,na,25.95
48603,2014,8,18,10.6,1.9,na,19.65
48603,2014,8,19,23.4,1.1,na,16.55
48603,2014,8,20,1.2,1.3,na,11.97
48603,2014,8,21,6.8,1.6,na,20.85
48603,2014,8,22,9.6,1.7,na,20.62
48603,2014,8,23,49,1.3,na,16.3
48603,2014,8,24,1.4,1.8,na,21.1
48603,2014,8,25,8.2,2,na,18.36
48603,2014,8,26,24.8,2.3,na,12.55
48603,2014,8,27,51.2,1.5,na,9.12
48603,2014,8,28,-33.3,1.6,na,15.41
48603,2014,8,29,0,1.3,na,19.72
48603,2014,8,30,0,1.3,na,21.79
48603,2014,8,31,0,1.1,na,19.11
48603,2014,9,1,0,82.1,1.4,20.55
48603,2014,9,2,0.6,87.3,0.9,12.81
48603,2014,9,3,0,79.1,1.2,22.87
48603,2014,9,4,3.2,89.3,1.2,8.43
48603,2014,9,5,3.2,85,1.8,17.79
48603,2014,9,6,7.2,84.1,1.6,19.07
48603,2014,9,7,5.6,91.4,0.9,6.62
48603,2014,9,8,16.4,86,1,15.69
48603,2014,9,9,29.2,91.6,1.3,10.9
48603,2014,9,10,0,86.5,1.6,22.89
48603,2014,9,11,0,84.3,1.2,20.83
48603,2014,9,12,17.8,87.8,1.9,21.51
48603,2014,9,13,8,88.6,1.7,14.02
48603,2014,9,14,62.8,93.3,2.1,13.41
48603,2014,9,15,20.8,93.2,1.8,10.27
48603,2014,9,16,0,87,1.4,-1.11
48603,2014,9,17,21.6,90.6,0.6,8.55
48603,2014,9,18,0,80.8,1.7,23.72
48603,2014,9,19,-33.3,83.4,0.9,20.07
48603,2014,9,20,1.8,80.9,2,26.1
48603,2014,9,21,0.4,87.9,2,17.38
48603,2014,9,22,0,81.5,1.1,24.68
48603,2014,9,23,78,85.7,1.5,17.43
48603,2014,9,24,3.6,88.6,2.1,16.45
48603,2014,9,25,19.6,87,1.4,22.54
48603,2014,9,26,1,85.9,1.3,23.14
48603,2014,9,27,0,85.7,1.5,20.26
48603,2014,9,28,56.2,85.9,1.7,20.51
48603,2014,9,29,7.4,85,2.2,25.07
48603,2014,9,30,7.2,89.1,1.7,16.21
48603,2014,10,1,0,83.5,1.8,22.89
48603,2014,10,2,2.8,84.8,1.8,18.17
48603,2014,10,3,4.8,86.7,1.4,18.36
48603,2014,10,4,12.4,92.5,2.1,10.88
48603,2014,10,5,43.8,95.7,1.8,6.71
48603,2014,10,6,6.8,83.9,1.9,23.82
48603,2014,10,7,0,87.3,1.4,17.11
48603,2014,10,8,0,81.9,1.3,20.5
48603,2014,10,9,0,79.2,1.2,20.49
48603,2014,10,10,0,83.6,1.5,21.19
48603,2014,10,11,0.8,87.5,1,15.17
48603,2014,10,12,13.2,89.3,1,11.29
48603,2014,10,13,3.6,87.8,0.8,-1.11
48603,2014,10,14,12,85.4,1.3,21
48603,2014,10,15,2.8,88.7,1.3,15.48
48603,2014,10,16,3.4,84.4,1.3,19.98
48603,2014,10,17,7.4,84,1.1,18.49
48603,2014,10,18,38.4,87.8,0.9,18.64
48603,2014,10,19,1.2,86.3,1.5,18.44
48603,2014,10,20,9.2,85.5,1.2,20.11
48603,2014,10,21,1.6,87.9,0.7,16.69
48603,2014,10,22,10.8,90.5,0.7,16.23
48603,2014,10,23,2.4,91.2,1.7,14.61
48603,2014,10,24,20.6,84.9,1.3,21.38
48603,2014,10,25,-33.3,84.4,1.3,21.81
48603,2014,10,26,88.6,83.8,1.2,18.56
48603,2014,10,27,0.4,86.4,1.5,22.54
48603,2014,10,28,7,85.3,2,23.41
48603,2014,10,29,3,84,2,23.74
48603,2014,10,30,0.4,85.4,1,19.23
48603,2014,10,31,0,85.2,1,18.86
48603,2014,11,1,61,88,1.3,13.08
48603,2014,11,2,0,85,1.3,22.45
48603,2014,11,3,5,87.3,1.1,15.09
48603,2014,11,4,0,82,1,18.67
48603,2014,11,5,11.2,86.5,1.4,14.81
48603,2014,11,6,3.2,87.6,1.1,16.14
48603,2014,11,7,18.6,92.4,0.9,6.16
48603,2014,11,8,13.8,93.1,1.6,8.57
48603,2014,11,9,0,82.2,1.6,16.11
48603,2014,11,10,4,86.3,1.2,18.38
48603,2014,11,11,0,77.4,1.1,23.05
48603,2014,11,12,0.4,81.7,1,17.03
48603,2014,11,13,1,81.8,1.2,16.04
48603,2014,11,14,4.6,81.7,1.3,17.01
48603,2014,11,15,-33.3,80.6,1.4,13.31
48603,2014,11,16,11.4,79.1,1.7,21.84
48603,2014,11,17,0,74.9,2.2,20.78
48603,2014,11,18,3,83.6,1.6,11.26
48603,2014,11,19,0.2,81.6,1.3,11.98
48603,2014,11,20,0.8,82.5,1.4,16.27
48603,2014,11,21,0,79.8,1.6,20.48
48603,2014,11,22,29,90,1.5,11.32
48603,2014,11,23,24.8,88.2,1.4,20.36
48603,2014,11,24,0,82.8,1.3,19.03
48603,2014,11,25,17,89,0.9,15.81
48603,2014,11,26,17.6,87,1.7,20.6
48603,2014,11,27,60,91.3,1.2,13.17
48603,2014,11,28,0.4,89.4,0.9,16.39
48603,2014,11,29,0,84.4,1.4,22.35
48603,2014,11,30,0,88.3,1.2,22.68
48603,2014,12,1,0.4,88.3,1,15.11
48603,2014,12,2,24.8,85.5,1.2,18.83
48603,2014,12,3,7,88.3,1.2,21.45
48603,2014,12,4,59.2,86.9,1.3,20.37
48603,2014,12,5,6.8,90.3,0.9,15.12
48603,2014,12,6,8.2,90.7,1.2,18.87
48603,2014,12,7,6.2,90.4,0.7,14.97
48603,2014,12,8,0,86,1.4,15.64
48603,2014,12,9,0,80.3,1.7,23.42
48603,2014,12,10,0,75.9,1.5,20.77
48603,2014,12,11,0,73.3,1.7,22.54
48603,2014,12,12,0,72.6,1.7,23.18
48603,2014,12,13,0,78.6,1.4,18
48603,2014,12,14,0,83.6,1.9,10.48
48603,2014,12,15,0.2,80.3,1.5,6.65
48603,2014,12,16,32.4,95.1,0.5,3.58
48603,2014,12,17,21.6,93.5,1.2,6.59
48603,2014,12,18,0,85.2,1.7,6.39
48603,2014,12,19,0,72.7,2.6,15.59
48603,2014,12,20,3.6,87.7,1,4.87
48603,2014,12,21,11.6,89,1.6,6.34
48603,2014,12,22,0.2,85.6,1.2,8.16
48603,2014,12,23,15,91.3,0.7,3.88
48603,2014,12,24,21.2,92.2,1.3,4.39
48603,2014,12,25,8,88.6,1,13.28
48603,2014,12,26,33.8,89.5,1.5,11.9
48603,2014,12,27,0,80.4,1.3,20.35
48603,2014,12,28,3.4,76.8,1.6,12.78
48603,2014,12,29,1.6,84.7,1.7,6.86
48603,2014,12,30,0,70.8,1.6,13.24
48603,2014,12,31,0,71.8,2.2,23.19
48603,2015,1,1,0,70.1,2.3,23.04
48603,2015,1,2,0,77.3,1.9,-1.11
48603,2015,1,3,0,74.3,1.7,20.21
48603,2015,1,4,-33.3,79.7,1.3,15.79
48603,2015,1,5,0,79.3,1.1,16.64
48603,2015,1,6,0.2,84.5,1.1,14.72
48603,2015,1,7,14,89.9,0.3,11.15
48603,2015,1,8,1.2,81,1.7,12.9
48603,2015,1,9,0,68.3,1.9,18.18
48603,2015,1,10,2,77,1.8,16.76
48603,2015,1,11,0,75.9,1.3,20.1
48603,2015,1,12,0,69.5,1.6,22.53
48603,2015,1,13,0,65.1,2.7,23.66
48603,2015,1,14,0,64.9,2.7,23.36
48603,2015,1,15,0,63.3,2.9,-1.11
48603,2015,1,16,0,66.9,2.6,23.46
48603,2015,1,17,0,66.8,2.2,22.25
48603,2015,1,18,0,65.8,2.2,24.68
48603,2015,1,19,0,70,2.3,15.92
48603,2015,1,20,0,68.2,1.9,23.61
48603,2015,1,21,0,71.5,1.8,22.02
48603,2015,1,22,0,70.8,1.7,20
48603,2015,1,23,0,71.8,1.7,22.65
48603,2015,1,24,0,69.7,1.6,23.01
48603,2015,1,25,0,73.3,1.4,18.41
48603,2015,1,26,0,71.4,1.5,19.05
48603,2015,1,27,0,71.2,2.1,23.01
48603,2015,1,28,0,69.5,1.9,24.48
48603,2015,1,29,0,68.6,1.9,-1.11
48603,2015,1,30,0,69.8,2,21.64
48603,2015,1,31,0,62.6,2.9,24.65
48603,2015,2,1,0,58.6,3.7,25.06
48603,2015,2,2,0,62,3,25.78
48603,2015,2,3,0,62.8,2.9,25.67
48603,2015,2,4,0,65.8,2.3,21.42
48603,2015,2,5,0,65.3,2.5,22.11
48603,2015,2,6,0,58,3.1,23.22
48603,2015,2,7,0,64.3,2,25.65
48603,2015,2,8,0,59.1,3.2,23.32
48603,2015,2,9,0,57.7,3.2,24.96
48603,2015,2,10,0,58.3,2.4,-1.11
48603,2015,2,11,0,66.7,1.8,24.74
48603,2015,2,12,0,67,2.1,23.79
48603,2015,2,13,0,69.9,2,20.62
48603,2015,2,14,0,70.6,1.9,23.13
48603,2015,2,15,0,71.9,1.8,21.89
48603,2015,2,16,0,72.4,2.1,21.49
48603,2015,2,17,0.4,75,1.8,-1.11
48603,2015,2,18,37.4,75.1,2.3,21.92
48603,2015,2,19,0,78.2,1.6,21.3
48603,2015,2,20,0,73.3,2,23.57
48603,2015,2,21,0,71.5,2,24.9
48603,2015,2,22,0,76.8,1.6,18.68
48603,2015,2,23,0,73.8,1.9,24.42
48603,2015,2,24,0,73.4,2.1,-1.11
48603,2015,2,25,0,72.6,2.1,24.62
48603,2015,2,26,0,71.8,2.1,23.86
48603,2015,2,27,0,69.8,2.1,25.45
48603,2015,2,28,0,71.3,2.2,24.35
48603,2015,3,1,0,63.5,2.2,24.39
48603,2015,3,2,0,66.5,2.7,24.64
48603,2015,3,3,0,70,2.1,25.3
48603,2015,3,4,0,73.5,2.2,-1.11
48603,2015,3,5,4,77.6,2.2,-1.11
48603,2015,3,6,0,70.2,1.7,-1.11
48603,2015,3,7,0,70,2,25.47
48603,2015,3,8,7.2,78.1,1.7,21.91
48603,2015,3,9,0,75,1.6,22.83
48603,2015,3,10,0,2.1,70.8,24.95
48603,2015,3,11,0,2.4,61.9,25.93
48603,2015,3,12,0,2,59.3,23.63
48603,2015,3,13,0,2.6,57,22.97
48603,2015,3,14,0,2.1,61.3,27.62
48603,2015,3,15,0,2.6,64.3,27.69
48603,2015,3,16,0,2,64.8,26.5
48603,2015,3,17,0,2,66.8,27.17
48603,2015,3,18,0,2.1,70,25.41
48603,2015,3,19,0,1.9,68.7,24.63
48603,2015,3,20,0,2.1,71.3,20.57
48603,2015,3,21,0,2.1,73.8,20.22
48603,2015,3,22,0,1.6,71.1,20.54
48603,2015,3,23,0,2.1,70.3,23.27
48603,2015,3,24,0,2.3,65.3,25.24
48603,2015,3,25,0,2,64.4,19.05
48603,2015,3,26,0,2.8,60,20.81
48603,2015,3,27,0,2.5,64.1,20.16
48603,2015,3,28,0,2.5,65.7,20.05
48603,2015,3,29,28.2,2.4,74.9,21.29
48603,2015,3,30,37.2,1.9,79,21.27
48603,2015,3,31,18.4,1.3,87.1,15.71
48603,2015,4,1,54.4,1.7,84.4,25.54
48603,2015,4,2,0,1.4,81.9,26.67
48603,2015,4,3,0,1.8,79.2,24.33
48603,2015,4,4,5.4,1.9,80.6,26.83
48603,2015,4,5,0,1.8,75.1,26.1
48603,2015,4,6,0,1.7,77.3,24.18
48603,2015,4,7,0,1.7,71.5,Def.
48603,2015,4,8,0,1.7,70.3,24.06
48603,2015,4,9,0,1.9,71.4,19.93
48603,2015,4,10,0.8,1.9,74.4,21.81
48603,2015,4,11,36.6,1.5,84.8,15.29
48603,2015,4,12,0.6,1.5,78.9,23.91
48603,2015,4,13,0,2.1,69.4,23.62
48603,2015,4,14,Trace,1.9,74.7,20.89
48603,2015,4,15,0.2,1.8,74.7,18.21
48603,2015,4,16,2.4,1.8,75.8,24.5
48603,2015,4,17,5.2,1.5,83.3,19.17
48603,2015,4,18,0,1.4,79.6,22.55
48603,2015,4,19,3.2,1.9,81.3,21.81
48603,2015,4,20,0,1.7,78.6,25.61
48603,2015,4,21,Trace,2,79.2,20.87
48603,2015,4,22,0.2,2.3,80,17.81
48603,2015,4,23,2.2,1.7,81.9,14.1
48603,2015,4,24,2.6,1.3,80.3,15.96
48603,2015,4,25,0,1.6,77.5,21.99
48603,2015,4,26,0,1.9,71.5,23.58
48603,2015,4,27,2,2,84.1,13.53
48603,2015,4,28,0,1.5,74.7,23.28
48603,2015,4,29,16.6,1.7,83.3,21.26
48603,2015,4,30,2.6,1.3,89,14.3
